date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-04-07,9.64,9.69,9.67,9.59,17022.0,-0.02,-0.21,9.574,9.487,9.469,16298.04,14260.88,19024.27,0.51
2022-04-08,9.68,9.75,9.6,9.5,17054.0,-0.07,-0.72,9.608,9.504,9.464,17021.2,14881.48,18082.77,0.51
2022-04-11,9.91,9.95,9.63,9.58,39452.0,0.03,0.31,9.63,9.53,9.455,21500.6,17325.32,19122.72,1.17
2022-04-12,9.66,9.81,9.79,9.58,22141.0,0.16,1.66,9.676,9.57,9.454,22739.4,18498.52,19144.37,0.66
2022-04-13,9.79,10.05,9.87,9.74,27220.0,0.08,0.82,9.712,9.615,9.471,24577.8,19748.72,19392.97,0.81
2022-04-14,9.9,9.97,9.95,9.85,20094.0,0.08,0.81,9.768,9.671,9.518,25192.2,20745.12,18434.21,0.6
2022-04-15,9.92,10.07,9.88,9.8,26508.0,-0.07,-0.7,9.824,9.716,9.553,27083.0,22052.1,18607.81,0.79
2022-04-18,9.85,10.04,10.01,9.66,25313.0,0.13,1.32,9.9,9.765,9.591,24255.2,22877.9,18590.59,0.75
2022-04-19,10.02,10.16,10.12,9.95,22771.0,0.11,1.1,9.966,9.821,9.631,24381.2,23560.3,18851.84,0.68
2022-04-20,10.09,10.18,10.02,9.96,22461.0,-0.1,-0.99,9.996,9.854,9.661,23429.4,24003.6,19018.44,0.67
2022-04-21,10.02,10.08,9.74,9.68,30855.54,-0.28,-2.79,9.954,9.861,9.674,25581.71,25386.95,19823.92,0.92
2022-04-22,9.74,9.91,9.83,9.6,27148.0,0.09,0.92,9.944,9.884,9.694,25709.71,26396.35,20638.92,0.81
2022-04-25,9.76,9.76,9.2,9.14,31089.0,-0.63,-6.41,9.782,9.841,9.686,26864.91,25560.05,21442.69,0.93
2022-04-26,9.23,9.3,8.91,8.9,19600.0,-0.29,-3.15,9.54,9.753,9.662,26230.71,25305.95,21902.24,0.58
2022-04-27,8.89,9.24,9.22,8.63,30084.5,0.31,3.48,9.38,9.688,9.652,27755.41,25592.4,22670.56,0.9
2022-04-28,9.15,9.2,9.04,8.96,13269.0,-0.18,-1.95,9.24,9.597,9.634,24238.1,24909.9,22827.51,0.39
2022-04-29,9.18,9.69,9.59,9.09,30996.0,0.55,6.08,9.192,9.568,9.642,25007.7,25358.7,23705.4,0.92
2022-05-05,9.67,9.95,9.82,9.58,21757.0,0.23,2.4,9.316,9.549,9.657,23141.3,25003.1,23940.5,0.65
2022-05-06,9.64,9.9,9.78,9.6,19739.0,-0.04,-0.41,9.49,9.515,9.668,23169.1,24699.9,24130.1,0.59
2022-05-09,9.8,9.98,9.9,9.69,16826.0,0.12,1.23,9.626,9.503,9.679,20517.4,24136.4,24070.0,0.5
2022-05-10,9.71,10.01,10.0,9.7,19953.77,0.1,1.01,9.818,9.529,9.695,21854.35,23046.23,24216.59,0.59
2022-05-11,10.01,10.06,9.83,9.82,28970.0,-0.17,-1.7,9.866,9.529,9.707,21449.15,23228.43,24812.39,0.86
2022-05-12,9.86,10.03,9.95,9.84,17950.0,0.12,1.22,9.892,9.604,9.723,20687.75,21914.53,23737.29,0.53
2022-05-13,9.98,10.03,10.01,9.93,15833.0,0.06,0.6,9.938,9.714,9.734,19906.55,21537.83,23421.89,0.47
2022-05-16,10.02,10.11,10.04,9.95,13811.0,0.03,0.3,9.966,9.796,9.742,19303.55,19910.48,22751.44,0.41
2022-05-17,10.04,10.07,9.96,9.92,11177.0,-0.08,-0.8,9.958,9.888,9.743,17548.2,19701.28,22305.59,0.33
2022-05-18,9.96,10.02,9.92,9.91,8829.0,-0.04,-0.4,9.976,9.921,9.745,13520.0,17484.58,21421.64,0.26
2022-05-19,9.81,9.97,9.93,9.8,10993.53,0.01,0.1,9.972,9.932,9.741,12128.71,16408.23,20705.67,0.33
2022-05-20,9.95,10.03,10.01,9.93,14350.0,0.08,0.81,9.972,9.955,9.735,11832.11,15869.33,20284.62,0.43
2022-05-23,10.03,10.08,10.07,10.01,14084.3,0.06,0.6,9.978,9.972,9.738,11886.77,15595.16,19865.78,0.42
2022-05-24,10.1,10.14,9.71,9.7,19125.0,-0.36,-3.58,9.928,9.943,9.736,13476.37,15512.28,19279.26,0.57
2022-05-25,9.69,9.97,9.97,9.69,15255.0,0.26,2.68,9.938,9.957,9.743,14761.57,14140.78,18684.61,0.45
2022-05-26,9.97,10.17,10.14,9.94,25658.89,0.17,1.71,9.98,9.976,9.79,17694.64,14911.67,18413.1,0.76
2022-05-27,10.2,10.25,10.18,10.06,28031.0,0.04,0.39,10.014,9.993,9.854,20430.84,16131.47,18834.65,0.83
2022-05-30,10.18,10.43,10.4,10.16,38379.5,0.22,2.16,10.08,10.029,9.913,25289.88,18588.32,19249.4,1.14
2022-05-31,10.37,10.44,10.32,10.27,23821.0,-0.08,-0.77,10.202,10.065,9.977,26229.08,19852.72,19777.0,0.71
2022-06-01,10.35,10.4,10.36,10.26,24163.0,0.04,0.39,10.28,10.109,10.015,28010.68,21386.12,19435.35,0.72
2022-06-02,10.31,10.36,10.3,10.24,18837.77,-0.06,-0.58,10.312,10.146,10.039,26646.45,22170.55,19289.39,0.56
2022-06-06,10.32,10.4,10.36,10.28,19322.89,0.06,0.58,10.348,10.181,10.068,24904.83,22667.84,19268.58,0.58
2022-06-07,10.38,10.46,10.45,10.22,25528.0,0.09,0.87,10.358,10.219,10.096,22334.53,23812.21,19703.68,0.76
