date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2023-02-28,17.69,17.98,17.86,17.6,15845.0,0.29,1.65,17.908,18.19,18.264,19290.8,25739.0,32488.63,0.99
2023-03-01,18.0,19.5,19.2,17.88,83978.93,1.34,7.5,18.11,18.222,18.339,32531.59,30757.29,35584.58,5.23
2023-03-02,19.01,19.58,19.22,19.01,54495.6,0.02,0.1,18.376,18.295,18.409,37979.51,31891.88,36876.26,3.4
2023-03-03,19.28,19.36,19.15,18.88,30245.0,-0.07,-0.36,18.6,18.395,18.472,41268.91,31576.05,37264.81,1.88
2023-03-06,19.05,19.2,18.84,18.73,23289.0,-0.31,-1.62,18.854,18.426,18.517,41570.71,31502.05,37470.41,1.45
2023-03-07,18.86,18.96,18.4,18.39,25396.0,-0.44,-2.33,18.962,18.435,18.491,43480.91,31385.85,34752.72,1.58
2023-03-08,18.49,18.72,18.72,18.23,15975.59,0.32,1.74,18.866,18.488,18.512,29880.24,31205.91,33020.3,1.0
2023-03-09,18.72,19.18,19.1,18.45,28516.0,0.38,2.03,18.842,18.609,18.542,24684.32,31331.91,32769.85,1.78
2023-03-10,18.95,19.25,18.96,18.83,29271.0,-0.14,-0.73,18.804,18.702,18.546,24489.52,32879.21,30625.45,1.82
2023-03-13,18.81,19.16,18.8,18.62,29365.09,-0.16,-0.84,18.796,18.825,18.544,25704.74,33637.72,30304.1,1.83
2023-03-14,18.77,18.95,18.68,18.31,27741.0,-0.12,-0.64,18.852,18.907,18.549,26173.74,34827.32,30283.16,1.73
2023-03-15,18.7,18.9,18.69,18.51,20967.0,0.01,0.05,18.846,18.856,18.539,27172.02,28526.13,29641.71,1.31
2023-03-16,18.6,18.7,18.52,18.32,21023.0,-0.17,-0.91,18.73,18.786,18.541,25673.42,25178.87,28535.38,1.31
2023-03-17,18.54,21.88,21.33,18.54,215152.16,2.81,15.17,19.204,19.004,18.7,62849.65,43669.58,37622.82,13.41
2023-03-20,21.99,23.54,21.73,21.56,197319.8,0.4,1.88,19.79,19.293,18.86,96440.59,61072.66,46287.36,12.3
2023-03-21,21.77,23.15,22.59,21.32,134343.0,0.86,3.96,20.572,19.712,19.074,117760.99,71967.36,51676.61,8.37
2023-03-22,23.0,23.48,22.94,22.32,102287.86,0.35,1.55,21.422,20.134,19.311,134025.16,80598.59,55902.25,6.37
2023-03-23,22.66,22.84,22.22,21.91,102669.62,-0.72,-3.14,22.162,20.446,19.528,150354.49,88013.95,59672.93,6.4
2023-03-24,21.79,23.49,23.19,21.6,116302.16,0.97,4.37,22.534,20.869,19.786,130584.49,96717.07,64798.14,7.25
2023-03-27,23.15,23.79,23.4,22.5,90403.41,0.21,0.91,22.868,21.329,20.077,109201.21,102820.9,68229.31,5.63
2023-03-28,23.3,24.69,23.81,22.81,103602.54,0.41,1.75,23.112,21.842,20.375,103053.12,110407.06,72617.19,6.46
2023-03-29,23.54,23.76,23.44,22.93,69349.02,-0.37,-1.55,23.212,22.317,20.587,96465.35,115245.26,71885.69,4.32
2023-03-30,23.44,23.44,22.3,22.25,73082.4,-1.14,-4.86,23.228,22.695,20.741,90547.91,120451.2,72815.03,4.55
2023-03-31,22.49,22.95,22.77,21.9,55030.91,0.47,2.11,23.144,22.839,20.922,78293.66,104439.07,74054.33,3.43
2023-04-03,22.62,23.3,22.82,22.27,48220.0,0.05,0.22,23.028,22.948,21.121,69856.97,89529.09,75300.88,3.0
2023-04-04,23.0,25.5,24.32,22.48,136183.0,1.5,6.57,23.13,23.121,21.417,76373.07,89713.09,80840.23,8.49
2023-04-06,24.68,25.25,22.74,22.39,144786.0,-1.58,-6.5,22.99,23.101,21.618,91460.46,93962.91,87280.75,9.02
2023-04-07,23.03,24.22,23.58,22.36,100291.02,0.84,3.69,23.246,23.237,21.842,96902.19,93725.05,90869.5,6.25
2023-04-10,23.6,24.45,22.77,22.74,69906.02,-0.81,-3.44,23.246,23.195,22.032,99877.21,89085.43,92901.25,4.36
2023-04-11,22.78,23.68,23.17,22.53,55454.93,0.4,1.76,23.316,23.172,22.251,101324.19,85590.58,94205.74,3.46
2023-04-12,23.15,26.94,26.28,22.66,189151.36,3.11,13.42,23.708,23.419,22.631,111917.87,94145.47,102276.26,11.79
2023-04-13,26.31,28.13,25.35,24.99,199633.22,-0.93,-3.54,24.23,23.61,22.964,122887.31,107173.89,111209.57,12.44
2023-04-14,24.83,25.41,24.5,23.77,86172.94,-0.85,-3.35,24.414,23.83,23.263,120063.69,108482.94,114467.07,5.37
2023-04-17,24.49,25.38,23.9,23.78,84373.0,-0.6,-2.45,24.64,23.943,23.391,122957.09,111417.15,107928.11,5.26
2023-04-18,23.9,23.91,23.11,22.22,66888.0,-0.79,-3.31,24.628,23.972,23.46,125243.7,113283.95,101406.52,4.17
2023-04-19,22.87,24.1,23.4,22.86,67007.96,0.29,1.25,24.052,23.88,23.501,100815.02,106366.45,98039.77,4.18
2023-04-20,23.11,24.87,24.5,23.11,72867.03,1.1,4.7,23.882,24.056,23.579,75461.79,99174.55,96568.73,4.54
