date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-03-30,10.69,10.77,10.76,10.56,23758.51,0.07,0.66,10.838,10.975,11.134,17729.15,19110.16,26527.75,3.94
2022-03-31,10.73,11.12,10.83,10.68,28246.03,0.07,0.65,10.824,10.978,11.07,20305.52,19750.97,26319.02,4.69
2022-04-01,10.93,12.59,11.48,10.88,124159.84,0.65,6.0,10.924,11.019,11.04,42374.46,30213.02,29592.95,20.6
2022-04-06,10.8,11.22,11.14,10.54,84613.77,-0.34,-2.96,10.98,10.997,11.005,57023.39,35984.68,31674.87,14.04
2022-04-07,11.06,11.09,10.68,10.66,46346.21,-0.46,-4.13,10.978,10.942,10.981,61424.87,38887.31,32167.66,7.69
2022-04-08,10.8,10.85,10.38,10.19,45198.59,-0.3,-2.81,10.902,10.87,10.952,65712.89,41721.02,32676.2,7.5
2022-04-11,10.22,10.37,10.03,9.88,33697.48,-0.35,-3.37,10.742,10.783,10.884,66803.18,43554.35,32394.47,5.59
2022-04-12,9.95,10.2,10.2,9.89,19559.28,0.17,1.7,10.486,10.705,10.823,45883.07,44128.76,32141.93,3.24
2022-04-13,10.19,10.19,9.95,9.95,17524.25,-0.25,-2.45,10.248,10.614,10.77,32465.16,44744.28,32088.56,2.91
2022-04-14,9.95,10.08,10.0,9.95,14246.98,0.05,0.5,10.112,10.545,10.754,26045.32,43735.09,31491.14,2.36
2022-04-15,10.0,10.0,9.52,9.48,26313.59,-0.48,-4.8,9.94,10.421,10.698,22268.32,43990.6,31550.38,4.36
2022-04-18,9.51,9.77,9.68,9.3,13867.89,0.16,1.68,9.87,10.306,10.642,18302.4,42552.79,31151.88,2.3
2022-04-19,9.5,9.88,9.84,9.5,12639.85,0.16,1.65,9.798,10.142,10.581,16918.51,31400.79,30806.91,2.1
2022-04-20,9.8,10.06,9.9,9.77,17530.41,0.06,0.61,9.788,10.018,10.508,16919.74,24692.45,30338.57,2.91
2022-04-21,9.81,9.9,9.35,9.32,17274.86,-0.55,-5.56,9.658,9.885,10.414,17525.32,21785.32,30336.32,2.87
2022-04-22,9.36,9.52,9.37,9.19,12232.76,0.02,0.21,9.628,9.784,10.327,14709.15,18488.74,30104.88,2.03
2022-04-25,9.37,9.37,8.51,8.5,23162.35,-0.86,-9.18,9.394,9.632,10.208,16568.05,17435.22,30494.79,3.84
2022-04-26,8.62,8.64,8.05,8.01,18625.11,-0.46,-5.41,9.036,9.417,10.061,17765.1,17341.81,30735.28,3.09
2022-04-27,7.9,8.17,8.14,7.53,31315.77,0.09,1.12,8.684,9.236,9.925,20522.17,18720.96,31732.62,5.19
2022-04-28,8.08,8.15,7.82,7.76,18822.56,-0.32,-3.93,8.378,9.018,9.782,20831.71,19178.52,31456.8,3.12
