date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2023-09-27,35.65,36.4,34.76,34.73,46433.47,-1.4,-3.87,35.858,36.357,37.766,55490.06,61622.0,72743.73,5.67
2023-09-26,36.77,36.96,36.16,35.15,57037.33,-0.58,-1.58,35.74,36.934,37.81,54063.92,66167.17,72012.66,6.97
2023-09-25,36.41,38.1,36.74,36.2,64576.03,-0.26,-0.7,35.532,37.607,37.685,55694.45,71836.01,70445.22,7.89
2023-09-22,34.52,37.43,37.0,34.43,69769.36,2.37,6.84,35.48,38.138,37.461,57616.59,78533.98,68784.71,8.53
2023-09-21,34.09,35.93,34.63,33.86,39634.1,0.46,1.35,36.01,38.624,37.205,58239.12,85365.81,66504.98,4.84
2023-09-20,34.73,35.53,34.17,34.0,39302.78,-0.95,-2.71,36.856,38.97,37.15,67753.95,89619.65,65430.61,4.8
2023-09-19,36.28,36.38,35.12,33.8,65189.98,-1.36,-3.73,38.128,39.613,37.087,78270.42,97201.92,64811.69,7.97
2023-09-18,38.98,38.98,36.48,36.1,74186.74,-3.17,-8.0,39.682,39.681,37.074,87977.56,93747.64,62806.76,9.06
2023-09-15,39.0,40.39,39.65,38.18,72882.02,0.79,2.03,40.796,39.639,36.941,99451.38,89813.99,60048.92,8.91
2023-09-14,40.0,40.72,38.86,36.91,87208.23,-1.67,-4.12,41.238,39.296,36.638,112492.5,87112.14,57767.1,10.66
2023-09-13,42.1,42.71,40.53,40.28,91885.12,-2.36,-5.5,41.084,39.174,36.461,111485.34,83865.47,54616.61,11.23
2023-09-12,41.5,43.88,42.89,40.2,113725.7,0.84,2.0,41.098,38.686,36.158,116133.42,77858.15,51392.29,13.9
2023-09-11,41.75,43.72,42.05,40.07,131555.81,0.19,0.45,39.68,37.762,35.781,99517.72,69054.44,47633.57,16.07
2023-09-08,39.04,45.21,41.86,39.04,138087.66,3.77,9.9,38.482,36.784,35.455,80176.61,59035.45,42311.72,16.87
2023-09-07,39.9,40.15,38.09,37.68,82172.41,-2.51,-6.18,37.354,35.785,35.116,61731.78,47644.15,36239.88,10.04
2023-09-06,35.75,41.19,40.6,35.48,115125.54,4.8,13.41,37.264,35.33,35.023,56245.59,41241.58,33320.83,14.07
2023-09-05,35.5,36.87,35.8,35.45,30647.17,-0.26,-0.72,36.274,34.56,34.832,39582.88,32421.45,29246.58,3.74
2023-09-04,36.22,36.62,36.06,35.4,34850.26,-0.16,-0.44,35.844,34.466,34.962,38591.16,31865.89,30103.03,4.26
2023-09-01,37.05,37.78,36.22,36.01,45863.54,-1.42,-3.77,35.086,34.243,35.068,37894.28,30283.84,31870.09,5.6
2023-08-31,35.5,38.48,37.64,34.81,54741.44,1.99,5.58,34.216,33.979,35.095,33556.52,28422.05,30812.61,6.69
2023-08-30,33.97,35.98,35.65,33.97,31811.99,2.0,5.94,33.396,33.748,35.02,26237.58,25367.75,29381.97,3.89
2023-08-29,32.1,34.12,33.65,31.88,25688.59,1.38,4.28,32.846,33.63,35.055,25260.02,24926.43,29781.9,3.14
2023-08-28,35.8,35.8,32.27,32.24,31365.85,0.4,1.25,33.088,33.8,35.17,25140.61,26212.69,29954.82,3.83
2023-08-25,33.05,33.1,31.87,31.36,24174.72,-1.67,-4.98,33.4,34.125,35.337,22673.4,25588.0,29761.38,2.95
2023-08-24,33.45,34.16,33.54,32.9,18146.73,0.64,1.95,33.742,34.446,35.571,23287.58,24835.61,29974.17,2.22
2023-08-23,34.94,34.94,32.9,32.81,26924.2,-1.96,-5.62,34.1,34.715,35.759,24497.93,25400.07,30356.69,3.29
2023-08-22,34.3,35.0,34.86,33.37,25091.53,1.03,3.04,34.414,35.103,35.967,24592.84,26071.72,30906.85,3.07
2023-08-21,33.67,34.76,33.83,33.51,19029.82,0.25,0.74,34.512,35.458,36.153,27284.77,28340.17,31236.86,2.33
2023-08-18,35.0,35.75,33.58,33.58,27245.6,-1.75,-4.95,34.85,35.893,36.432,28502.6,33456.33,31652.79,3.33
2023-08-17,34.0,35.98,35.33,33.9,24198.51,0.86,2.5,35.15,36.211,36.711,26383.63,33203.17,32192.02,2.96
2023-08-16,35.31,35.51,34.47,34.01,27398.73,-0.88,-2.49,35.33,36.291,36.959,26302.21,33396.19,33234.55,3.35
2023-08-15,36.25,37.82,35.35,34.78,38551.2,-0.17,-0.48,35.792,36.48,37.345,27550.6,34637.38,33714.57,4.71
2023-08-14,34.98,35.88,35.52,34.61,25118.98,0.44,1.25,36.404,36.54,37.72,29395.58,33696.95,33582.09,3.07
2023-08-11,36.2,36.45,35.08,35.03,16650.75,-1.15,-3.17,36.936,36.549,38.111,38410.06,33934.75,34857.74,2.03
2023-08-10,36.76,37.2,36.23,36.0,23791.39,-0.55,-1.5,37.272,36.696,38.59,40022.7,35112.73,37741.39,2.91
2023-08-09,37.65,38.02,36.78,36.66,33640.69,-1.63,-4.24,37.252,36.802,38.97,40490.17,35313.3,40053.83,4.11
2023-08-08,37.88,39.85,38.41,37.43,47776.07,0.23,0.6,37.168,36.83,39.184,41724.15,35741.99,41651.27,5.84
2023-08-07,37.0,40.24,38.18,36.37,70191.41,1.42,3.86,36.676,36.847,39.344,37998.31,34133.55,43737.92,8.58
2023-08-04,35.61,37.14,36.76,35.61,24713.96,0.63,1.74,36.162,36.97,39.608,29459.43,29849.24,43418.86,3.02
2023-08-03,36.09,37.28,36.13,35.2,26128.71,-0.23,-0.63,36.12,37.21,40.065,30202.75,31180.87,45931.45,3.19
2023-08-02,35.99,37.65,36.36,35.0,39810.6,0.41,1.14,36.352,37.627,40.539,30136.43,33072.91,48705.86,4.86
2023-08-01,35.61,36.69,35.95,34.91,29146.89,0.34,0.95,36.492,38.21,40.924,29759.82,32791.77,51816.65,3.56
2023-07-31,36.4,36.86,35.61,35.46,27497.01,-0.94,-2.57,37.018,38.9,41.472,30268.79,33467.24,54416.78,3.36
2023-07-28,37.29,37.51,36.55,35.7,28430.54,-0.74,-1.98,37.778,39.673,42.058,30239.05,35780.74,60077.98,3.47
2023-07-27,37.1,38.28,37.29,36.91,25797.11,0.23,0.62,38.3,40.484,42.902,32158.98,40370.05,65289.59,3.15
2023-07-26,38.57,38.92,37.06,36.9,37927.55,-1.52,-3.94,38.902,41.138,43.48,36009.39,44794.36,68708.87,4.63
2023-07-25,40.2,40.48,38.58,38.18,31691.73,-0.83,-2.11,39.928,41.538,44.147,35823.72,47560.55,72136.3,3.87
2023-07-24,39.73,40.39,39.41,38.98,27348.31,0.25,0.64,40.782,41.84,44.717,36665.69,53342.3,75624.21,3.34
2023-07-21,40.88,40.89,39.16,38.8,38030.22,-1.14,-2.83,41.568,42.245,45.174,41322.43,56988.47,80226.28,4.65
2023-07-20,42.1,42.49,40.3,40.0,45049.15,-1.89,-4.48,42.668,42.919,45.641,48581.11,60682.03,84018.55,5.5
2023-07-19,43.1,43.6,42.19,41.37,36999.21,-0.66,-1.54,43.374,43.451,46.041,53579.33,64338.81,87819.14,4.52
2023-07-18,43.34,44.5,42.85,42.63,35901.54,-0.49,-1.13,43.148,43.638,46.422,59297.38,70841.53,94745.34,4.39
2023-07-17,43.5,44.59,43.34,42.38,50632.02,-1.32,-2.96,42.898,44.043,46.604,70018.9,75366.32,101626.08,6.19
2023-07-14,44.0,46.26,44.66,43.32,74323.62,0.83,1.89,42.922,44.442,46.437,72654.52,84375.23,106471.74,9.08
2023-07-13,41.39,44.49,43.83,40.76,70040.28,2.77,6.75,43.17,45.319,46.045,72782.96,90209.14,108759.16,8.56
2023-07-12,41.21,43.26,41.06,41.0,65589.44,-0.54,-1.3,43.528,45.821,45.56,75098.28,92623.38,107223.71,8.01
2023-07-11,41.81,42.83,41.6,40.5,89509.16,-1.86,-4.28,44.128,46.755,45.187,82385.68,96712.05,106027.68,10.94
2023-07-10,45.88,45.9,43.46,42.9,63810.08,-2.44,-5.32,45.188,47.593,44.788,80713.73,97906.13,104045.9,7.8
2023-07-07,45.0,46.34,45.9,43.13,74965.82,0.28,0.61,45.962,48.102,44.2,96095.93,103464.08,102228.33,9.16
2023-07-06,44.68,47.68,45.62,43.66,81616.89,1.56,3.54,47.468,48.362,43.549,107635.32,107355.06,99996.31,9.97
2023-07-05,46.67,46.98,44.06,43.7,102026.45,-2.84,-6.05,48.114,48.63,42.845,110148.49,111299.47,98138.92,12.47
2023-07-04,47.66,49.99,46.9,46.1,81149.43,-0.43,-0.91,49.382,49.205,42.304,111038.42,118649.15,95360.95,9.92
2023-07-03,54.1,54.8,47.33,47.0,140721.08,-6.1,-11.42,49.998,49.165,41.623,115098.53,127885.83,94694.24,17.19
2023-06-30,48.58,57.55,53.43,48.0,132662.75,4.58,9.38,50.242,48.432,40.966,110832.23,128568.26,90405.55,16.21
2023-06-29,50.85,53.41,48.85,47.63,94182.73,-1.55,-3.08,49.256,46.771,39.99,107074.8,127309.18,85643.91,11.51
2023-06-28,49.1,52.9,50.4,46.1,106476.11,0.42,0.84,49.146,45.299,39.273,112450.44,121824.04,83680.5,13.01
2023-06-27,47.38,51.9,49.98,45.6,101450.0,1.43,2.94,49.028,43.618,38.436,126259.89,115343.32,81638.71,12.4
2023-06-26,47.35,52.97,48.55,47.07,119389.58,0.05,0.1,48.332,41.982,37.518,140673.13,110185.66,78923.74,14.59
2023-06-21,48.59,48.88,48.5,44.11,113875.59,0.2,0.41,46.622,40.298,36.605,146304.29,100992.57,75092.26,13.91
2023-06-20,48.0,48.56,48.3,45.5,121060.94,-1.51,-3.03,44.286,38.735,35.609,147543.56,92637.56,70695.94,14.79
2023-06-19,45.5,53.1,49.81,45.11,175523.33,3.31,7.12,41.452,37.059,34.593,131197.63,84978.37,65519.74,21.45
2023-06-16,38.7,48.0,46.5,37.86,173516.22,6.5,16.25,38.208,35.403,33.532,104426.75,72072.75,57877.69,21.2
2023-06-15,39.5,42.42,40.0,37.6,147545.38,3.18,8.64,35.632,34.081,32.606,79698.19,61502.66,50793.16,18.03
2023-06-14,34.5,37.35,36.82,33.49,120071.93,2.69,7.88,33.974,33.5,32.091,55680.86,52242.83,46219.26,14.67
2023-06-13,33.75,34.5,34.13,32.79,39331.28,0.54,1.61,33.184,33.209,31.574,37731.55,43978.64,40810.03,4.81
2023-06-12,33.12,35.24,33.59,33.12,41668.92,-0.03,-0.09,32.666,33.246,31.184,38759.11,45536.96,39399.33,5.09
2023-06-09,31.41,34.21,33.62,31.06,49873.46,1.91,6.02,32.598,33.253,30.827,39718.76,47934.1,37794.46,6.09
2023-06-08,32.89,32.89,31.71,31.2,27458.69,-1.16,-3.53,32.53,33.054,30.431,43307.12,47661.82,35681.92,3.36
2023-06-07,31.99,33.75,32.87,31.5,30325.4,1.33,4.22,33.026,32.911,30.165,48804.8,49191.95,34972.59,3.71
2023-06-06,34.07,34.32,31.54,31.5,44469.1,-1.71,-5.14,33.234,32.482,29.866,50225.74,48754.32,34258.0,5.43
2023-06-05,32.89,34.8,33.25,32.71,46467.14,-0.03,-0.09,33.826,32.126,29.664,52314.8,46061.11,33886.26,5.68
2023-06-02,37.5,37.5,33.28,33.28,67815.25,-0.91,-2.66,33.908,31.66,29.295,56149.43,43682.63,32920.06,8.29
2023-06-01,33.55,35.8,34.19,33.55,54947.12,0.28,0.83,33.578,31.131,28.886,52016.52,40083.67,30796.77,6.71
2023-05-31,34.02,34.18,33.91,33.0,37430.08,-0.59,-1.71,32.796,30.681,28.49,49579.1,40195.7,29607.22,4.57
2023-05-30,33.75,34.9,34.5,32.66,54914.41,0.84,2.5,31.73,29.938,28.213,47282.91,37641.42,29340.35,6.71
2023-05-29,32.5,35.0,33.66,32.5,65640.31,2.03,6.42,30.426,29.121,27.929,39807.42,33261.71,27812.58,8.02
2023-05-26,29.93,32.14,31.63,29.5,47150.69,1.35,4.46,29.412,28.401,27.708,31215.83,27654.83,26094.13,5.76
2023-05-25,29.29,30.9,30.28,28.36,42760.0,1.7,5.95,28.684,27.808,27.678,28150.83,23702.02,25761.68,5.22
2023-05-24,27.88,29.26,28.58,27.58,25949.14,0.6,2.14,28.566,27.419,27.857,30812.3,20753.23,25894.44,3.17
2023-05-23,28.72,28.76,27.98,27.35,17536.96,-0.61,-2.13,28.146,27.25,28.092,27999.92,19761.68,27873.72,2.14
2023-05-22,27.99,28.89,28.59,27.57,22682.38,0.6,2.14,27.816,27.202,28.527,26715.99,21711.41,30538.76,2.77
2023-05-19,29.0,29.76,27.99,27.82,31825.65,-1.7,-5.73,27.39,26.929,28.89,24093.82,22157.48,34558.46,3.89
2023-05-18,26.84,30.56,29.69,26.4,56067.37,3.21,12.12,26.932,26.641,29.038,19253.21,21509.86,34585.95,6.85
2023-05-17,26.2,26.78,26.48,26.09,11887.25,0.15,0.57,26.272,26.298,29.131,10694.17,19018.73,33444.29,1.45
2023-05-16,26.46,26.87,26.33,25.8,11117.3,-0.13,-0.49,26.354,26.488,29.344,11523.44,21039.28,34581.27,1.36
2023-05-15,25.7,26.86,26.46,25.59,9571.51,0.76,2.96,26.588,26.736,29.553,16706.82,22363.45,35296.77,1.17
2023-05-12,26.69,26.79,25.7,25.7,7622.6,-0.69,-2.62,26.468,27.015,29.796,20221.14,24533.44,36408.09,0.93
2023-05-11,26.73,27.69,26.39,26.04,13272.18,-0.5,-1.86,26.35,27.548,30.044,23766.52,27821.33,38062.88,1.62
2023-05-10,26.8,27.59,26.89,26.27,16033.62,-0.61,-2.22,26.324,28.294,30.287,27343.29,31035.65,40597.41,1.96
2023-05-09,25.99,28.5,27.5,25.25,37034.2,1.64,6.34,26.622,28.934,30.53,30555.12,35985.76,42072.01,4.53
2023-05-08,25.03,25.97,25.86,24.92,27143.1,0.75,2.99,26.884,29.852,30.777,28020.08,39366.12,44342.69,3.32
2023-05-05,26.29,26.5,25.11,25.04,25349.48,-1.15,-4.38,27.562,30.85,31.051,28845.74,46959.44,47280.93,3.1
2023-05-04,28.0,28.49,26.26,26.01,31156.07,-2.12,-7.47,28.746,31.435,31.326,31876.15,47662.05,48538.28,3.81
2023-04-28,27.8,29.6,28.38,27.6,32092.74,-0.43,-1.49,30.264,31.963,31.457,34728.0,47869.84,47868.68,3.92
2023-04-27,29.7,29.9,28.81,28.58,24359.03,-0.44,-1.5,31.246,32.2,31.485,41416.41,48123.26,47657.2,2.98
2023-04-26,30.96,30.99,29.25,29.0,31271.36,-1.64,-5.31,32.82,32.369,31.531,50712.15,48230.08,48893.52,3.82
2023-04-25,33.84,33.84,31.03,30.65,40501.56,-2.82,-8.33,34.138,32.577,31.485,65073.14,48282.73,49407.91,4.95
2023-04-24,33.3,34.28,33.85,32.33,45415.31,0.56,1.68,34.124,32.539,31.416,63447.94,48304.43,49608.71,5.55
2023-04-21,36.0,36.34,33.29,33.02,65534.79,-3.39,-9.24,33.662,32.279,31.223,61011.68,50159.18,50340.22,8.01
2023-04-20,35.49,37.0,36.68,35.02,70837.71,0.84,2.34,33.154,32.125,31.07,54830.1,48158.25,49787.55,8.66
2023-04-19,30.95,36.98,35.84,30.6,103076.34,4.88,15.76,31.918,31.702,30.731,45748.01,49319.26,48377.32,12.59
2023-04-18,31.49,31.49,30.96,29.16,32375.55,-0.58,-1.84,31.016,31.251,30.439,31492.32,47602.43,46934.0,3.96
2023-04-17,30.79,32.13,31.54,30.3,33234.01,0.79,2.57,30.954,31.216,30.391,33160.93,49414.52,50751.38,4.06
2023-04-14,30.2,31.72,30.75,29.0,34626.89,0.25,0.82,30.896,30.951,30.151,39306.68,47867.51,52617.38,4.23
2023-04-13,30.77,31.21,30.5,29.87,25427.26,-0.83,-2.65,31.096,30.769,29.787,41486.39,47191.15,51566.1,3.11
2023-04-12,30.71,31.89,31.33,30.28,31797.91,0.68,2.22,31.486,30.693,29.473,52890.5,49556.96,50708.06,3.89
2023-04-11,31.19,32.3,30.65,29.97,40718.56,-0.6,-1.92,31.486,30.393,29.107,63712.53,50533.09,49725.67,4.98
2023-04-10,31.31,33.83,31.25,30.77,63962.78,-0.5,-1.57,31.478,30.293,28.783,65668.11,50912.99,48284.48,7.82
2023-04-07,32.57,33.1,31.75,31.2,45525.46,-0.7,-2.16,31.006,30.167,28.453,56428.34,50521.25,45783.53,5.56
2023-04-06,30.44,33.84,32.45,30.08,82447.81,1.12,3.58,30.442,30.015,28.132,52895.9,51416.85,44347.92,10.07
2023-04-04,30.45,32.8,31.33,29.84,85908.02,0.72,2.35,29.9,29.759,27.743,46223.42,47435.38,40869.48,10.5
2023-04-03,29.27,30.92,30.61,28.92,50496.47,1.72,5.95,29.3,29.627,27.377,37353.64,46265.58,37206.74,6.17
2023-03-31,29.03,29.35,28.89,28.5,17763.95,-0.04,-0.14,29.108,29.565,27.098,36157.86,52088.25,35189.77,2.17
2023-03-30,29.52,30.07,28.93,28.7,27863.25,-0.81,-2.72,29.328,29.35,26.895,44614.17,57367.25,34819.75,3.4
2023-03-29,28.52,30.4,29.74,28.11,49085.43,1.41,4.98,29.588,28.804,26.707,49937.79,55941.05,34146.87,6.0
2023-03-28,29.71,29.98,28.33,28.32,41559.12,-1.32,-4.45,29.618,28.253,26.518,48647.34,51859.16,32727.21,5.08
2023-03-27,29.81,30.47,29.65,29.2,44517.57,-0.34,-1.13,29.954,27.82,26.341,55177.51,48918.25,31397.88,5.44
2023-03-24,30.36,31.2,29.99,29.6,60045.46,-0.24,-0.79,30.022,27.272,26.093,68018.64,45655.98,30002.75,7.46
2023-03-23,29.46,30.38,30.23,29.04,54481.38,0.34,1.14,29.372,26.738,25.86,70120.34,41045.82,27805.51,6.77
2023-03-22,30.0,30.64,29.89,28.9,42633.19,-0.12,-0.4,28.02,26.248,25.671,61944.3,37278.99,26480.0,5.29
2023-03-21,30.17,31.18,30.01,29.1,74209.97,0.02,0.07,26.888,25.727,25.443,55070.98,34303.58,25447.48,9.22
2023-03-20,27.51,31.32,29.99,27.51,108723.2,3.25,12.15,25.686,25.127,25.232,42658.98,28147.91,22222.98,13.5
2023-03-17,23.59,27.43,26.74,23.4,70553.97,3.27,13.93,24.522,24.631,25.025,23293.32,18291.3,17225.0,8.76
2023-03-16,24.23,24.25,23.47,23.4,13601.16,-0.76,-3.14,24.104,24.44,24.975,11971.29,12272.25,14377.39,1.69
2023-03-15,24.0,24.72,24.23,24.0,8266.59,0.23,0.96,24.476,24.61,25.096,12613.68,12352.69,14843.79,1.03
2023-03-14,24.01,24.4,24.0,23.5,12150.0,-0.17,-0.7,24.566,24.782,25.25,13536.18,13595.26,15081.94,1.51
2023-03-13,24.4,24.79,24.17,23.96,11894.89,-0.48,-1.95,24.568,24.862,25.405,13636.83,13877.5,15199.09,1.48
2023-03-10,24.95,25.32,24.65,24.41,13943.8,-0.68,-2.69,24.74,24.913,25.565,13289.27,14349.51,15342.48,1.73
2023-03-09,24.65,25.52,25.33,24.43,16813.13,0.65,2.63,24.776,24.982,25.72,12573.22,14565.2,15924.93,2.09
2023-03-08,23.86,24.86,24.68,23.86,12879.09,0.67,2.79,24.744,25.094,25.862,12091.7,15681.01,16797.14,1.6
2023-03-07,25.15,25.24,24.01,23.98,12653.25,-1.02,-4.08,24.998,25.159,25.968,13654.33,16591.37,17253.51,1.57
2023-03-06,24.93,25.43,25.03,24.52,10157.07,0.2,0.81,25.156,25.336,26.142,14118.17,16298.05,17971.41,1.26
2023-03-03,25.3,25.5,24.83,24.6,10363.55,-0.34,-1.35,25.086,25.418,26.181,15409.75,16158.71,18121.63,1.29
2023-03-02,25.9,26.0,25.17,25.17,14405.52,-0.78,-3.01,25.188,25.51,26.268,16557.18,16482.53,18474.01,1.79
2023-03-01,24.98,26.35,25.95,24.8,20692.25,1.15,4.64,25.444,25.581,26.342,19270.31,17334.89,18898.45,2.57
2023-02-28,24.75,25.4,24.8,24.5,14972.47,0.12,0.49,25.32,25.718,26.338,19528.41,16568.62,18633.44,1.86
2023-02-27,25.24,25.57,24.68,24.5,16614.96,-0.66,-2.6,25.516,25.947,26.349,18477.93,16520.67,18320.83,2.06
2023-02-24,26.31,26.32,25.34,25.2,16100.72,-1.11,-4.2,25.75,26.217,26.368,16907.66,16335.46,18187.86,2.0
2023-02-23,25.52,27.28,26.45,25.48,27971.17,1.12,4.42,25.832,26.458,26.343,16407.88,17284.66,18116.97,3.47
2023-02-22,25.81,26.09,25.33,25.17,21982.74,-0.45,-1.75,25.718,26.629,26.298,15399.46,17913.27,17229.82,2.73
2023-02-21,26.19,26.43,25.78,25.5,9720.05,-0.07,-0.27,26.116,26.776,26.272,13608.82,17915.65,16510.46,1.21
2023-02-20,25.74,26.01,25.85,25.25,8763.62,0.1,0.39,26.378,26.947,26.229,14563.42,19644.76,16995.07,1.09
2023-02-17,25.9,26.24,25.75,25.61,13601.82,-0.13,-0.5,26.684,26.944,26.154,15763.26,20084.56,17061.72,1.69
2023-02-16,27.5,27.74,25.88,25.55,22929.09,-1.44,-5.27,27.084,27.025,26.06,18161.45,20465.5,16799.38,2.85
2023-02-15,27.09,27.78,27.32,27.09,13029.51,0.23,0.85,27.54,27.102,25.971,20427.08,20462.02,15894.25,1.62
2023-02-14,27.37,27.7,27.09,26.91,14493.04,-0.29,-1.06,27.436,26.958,25.817,22222.48,20698.27,15833.26,1.8
2023-02-13,27.63,27.71,27.38,27.11,14762.84,-0.37,-1.33,27.516,26.75,25.67,24726.1,20120.99,15693.51,1.83
2023-02-10,27.45,28.37,27.75,27.25,25592.75,-0.41,-1.46,27.204,26.518,25.49,24405.85,20040.26,15401.73,3.18
