date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-07-01,39.88,41.25,39.46,39.1,10946.37,-0.37,-0.93,39.446,39.031,38.388,11566.48,11498.5,9793.78,6.44
2022-07-04,39.77,39.98,39.05,38.31,6981.0,-0.41,-1.04,39.48,39.05,38.296,11377.98,10766.59,9843.78,4.11
2022-07-05,39.76,39.76,38.39,38.04,6361.0,-0.66,-1.69,39.272,38.929,38.252,10804.88,9885.37,9524.58,3.74
2022-07-06,38.3,38.79,38.08,37.6,4717.0,-0.31,-0.81,38.962,38.946,38.241,8436.07,9060.58,9384.33,2.77
2022-07-07,37.67,38.55,37.5,37.0,4381.0,-0.58,-1.52,38.496,38.898,38.264,6677.27,8861.84,9293.13,2.58
2022-07-08,37.6,39.4,38.75,37.47,8856.0,1.25,3.33,38.354,38.9,38.338,6259.2,8912.84,9492.03,5.21
2022-07-11,38.75,38.83,37.75,37.63,5420.0,-1.0,-2.58,38.094,38.787,38.378,5947.0,8662.49,9496.25,3.19
2022-07-12,37.56,37.73,36.93,36.7,4037.92,-0.82,-2.17,37.802,38.537,38.412,5482.38,8143.63,9360.62,2.37
2022-07-13,36.94,38.15,37.81,36.94,4844.38,0.88,2.38,37.748,38.355,38.489,5507.86,6971.97,9311.01,2.85
2022-07-14,38.0,38.14,37.35,37.26,5027.0,-0.46,-1.22,37.718,38.107,38.46,5637.06,6157.17,8779.33,2.96
2022-07-15,37.35,37.35,35.38,35.33,10402.41,-1.97,-5.27,37.044,37.699,38.365,5946.34,6102.77,8800.64,6.12
2022-07-18,35.39,37.58,37.3,35.38,8988.24,1.92,5.43,36.954,37.524,38.287,6659.99,6303.5,8535.04,5.29
2022-07-19,37.79,37.98,37.59,37.1,5157.0,0.29,0.78,37.086,37.444,38.187,6883.81,6183.1,8034.23,3.03
2022-07-20,37.6,38.09,38.0,37.27,4738.0,0.41,1.09,37.124,37.436,38.191,6862.53,6185.2,7622.89,2.79
2022-07-21,37.81,38.58,37.9,37.7,5150.0,-0.1,-0.26,37.234,37.476,38.187,6887.13,6262.1,7561.97,3.03
2022-07-22,38.13,38.74,37.17,36.78,5173.0,-0.73,-1.93,37.592,37.318,38.109,5841.25,5893.8,7403.32,3.04
2022-07-25,37.55,37.8,36.76,36.31,4202.0,-0.41,-1.1,37.484,37.219,38.003,4884.0,5772.0,7217.24,2.47
2022-07-26,36.96,37.35,37.35,36.04,4356.0,0.59,1.6,37.436,37.261,37.899,4723.8,5803.8,6973.72,2.56
2022-07-27,37.11,37.64,36.91,36.8,3541.0,-0.44,-1.18,37.218,37.171,37.763,4484.4,5673.47,6322.72,2.08
2022-07-28,36.91,37.69,36.92,36.91,2890.0,0.01,0.03,37.022,37.128,37.618,4032.4,5459.77,5808.47,1.7
2022-07-29,37.3,37.5,36.41,36.4,4916.0,-0.51,-1.38,36.87,37.231,37.465,3981.0,4911.12,5506.95,2.89
2022-08-01,36.54,36.99,36.48,35.98,3788.39,0.07,0.19,36.814,37.149,37.337,3898.28,4391.14,5347.32,2.23
2022-08-02,36.49,36.49,33.86,33.51,8656.0,-2.62,-7.18,36.116,36.776,37.11,4758.28,4741.04,5462.07,5.09
2022-08-03,33.7,34.9,33.78,33.4,4054.13,-0.08,-0.24,35.49,36.354,36.895,4860.9,4672.65,5428.92,2.38
2022-08-04,33.78,34.96,34.78,33.78,5049.38,1.0,2.96,35.062,36.042,36.759,5292.78,4662.59,5462.34,2.97
2022-08-05,34.78,35.46,35.04,34.55,4264.0,0.26,0.75,34.788,35.829,36.574,5162.38,4571.69,5232.74,2.51
2022-08-08,35.22,35.45,35.35,34.82,3091.0,0.31,0.89,34.562,35.688,36.454,5022.9,4460.59,5116.29,1.82
2022-08-09,35.49,35.65,35.32,35.05,2851.0,-0.03,-0.09,34.854,35.485,36.373,3861.9,4310.09,5056.95,1.68
2022-08-10,35.32,35.79,35.28,35.12,2648.0,-0.04,-0.11,35.154,35.322,36.247,3580.68,4220.79,4947.13,1.56
2022-08-11,35.46,36.69,36.29,35.46,6376.0,1.01,2.86,35.456,35.259,36.194,3846.0,4569.39,5014.58,3.75
2022-08-12,36.5,36.5,36.23,35.97,3543.0,-0.06,-0.17,35.694,35.241,36.236,3701.8,4432.09,4671.61,2.08
2022-08-15,36.46,36.46,35.79,35.4,3964.0,-0.44,-1.21,35.782,35.172,36.161,3876.4,4449.65,4420.4,2.33
2022-08-16,35.96,36.39,35.81,35.5,3228.0,0.02,0.06,35.88,35.367,36.072,3951.8,3906.85,4323.95,1.9
2022-08-17,35.62,36.0,35.92,35.51,4275.0,0.11,0.31,36.008,35.581,35.968,4277.2,3928.94,4300.8,2.51
2022-08-18,36.1,36.1,35.39,34.91,5266.79,-0.53,-1.48,35.828,35.642,35.842,4055.36,3950.68,4306.63,3.1
2022-08-19,35.21,36.58,35.14,35.03,6765.25,-0.25,-0.71,35.61,35.652,35.741,4699.81,4200.8,4386.25,3.98
2022-08-22,35.02,36.99,36.35,35.02,13330.62,1.21,3.44,35.722,35.752,35.72,6573.13,5224.77,4842.68,7.84
2022-08-23,36.0,36.34,35.62,35.35,8436.92,-0.73,-2.01,35.684,35.782,35.634,7614.92,5783.36,5046.72,4.96
2022-08-24,35.69,35.79,34.6,34.44,6012.23,-1.02,-2.86,35.42,35.714,35.518,7962.36,6119.78,5170.29,3.54
2022-08-25,34.43,35.07,34.5,33.88,4165.0,-0.1,-0.29,35.242,35.535,35.397,7742.0,5898.68,5234.04,2.45
2022-08-26,34.95,35.25,34.96,34.2,4395.99,0.46,1.33,35.206,35.408,35.325,7268.15,5983.98,5208.04,2.59
2022-08-29,34.96,35.79,35.77,34.16,4182.38,0.81,2.32,35.09,35.406,35.289,5438.5,6005.82,5227.73,2.46
2022-08-30,35.79,36.32,36.04,35.34,4195.92,0.27,0.76,35.174,35.429,35.398,4590.3,6102.61,5004.73,2.47
2022-08-31,35.63,36.03,35.2,35.0,4194.0,-0.84,-2.33,35.294,35.357,35.469,4226.66,6094.51,5011.72,2.47
2022-09-01,35.2,35.98,35.27,35.02,4143.0,0.07,0.2,35.448,35.345,35.494,4222.26,5982.13,4966.41,2.44
2022-09-02,35.35,35.74,35.65,35.16,4353.8,0.38,1.08,35.586,35.396,35.524,4213.82,5740.99,4970.9,2.56
2022-09-05,35.65,36.04,35.94,35.25,3400.0,0.29,0.81,35.62,35.355,35.554,4057.34,4747.92,4986.35,2.0
2022-09-06,35.94,36.16,35.5,35.35,3255.0,-0.44,-1.22,35.512,35.343,35.563,3869.16,4229.73,5006.55,1.91
2022-09-07,35.47,35.79,35.26,35.21,3061.01,-0.24,-0.68,35.524,35.409,35.562,3642.56,3934.61,5027.2,1.8
2022-09-08,35.31,35.64,34.82,34.79,2647.0,-0.44,-1.25,35.434,35.441,35.488,3343.36,3782.81,4840.75,1.56
